id,line_text,speaker,word count
39160,"I pick up day laborers and tell them they'll get paid at six p.m. At five forty five, a certain INS agent by the name of Mose Schrute throws them in the back of a van, drops them off in the middle of Harrisburg and tells them it's Canada.",dwight,49
39162,"Hola, tu es une buena worker?",dwight,6
39164,"Y el accento, donde are you from?",dwight,7
39166,You speak English?,dwight,3
39168,"Ok, good. Me too, get in the car.",dwight,8
39170,[nods to camera],dwight,3
39172,"That is my new maintenance worker, Nate. And you'll be happy to know that he's taking care of that hornet's nest that you've been griping about.",dwight,26
39174,Poor hornet.,dwight,2
39175,[looking outside through the window] I left him all the tools he needs. This is do or die. If he chooses correctly he'll conquer the hornets...,dwight,26
39177,He'll die.,dwight,2
39179,"Uhh, beg your pardon?",andy,4
39180,When did the phrase do or die become so corrupted?,dwight,10
39183,No. No no no! [nos coming from all employees],pam,9
39184,Interesting choice...,dwight,2
39185,"[Nate starts walking away from hornet's nest, puts down the blowtorch] Yes!",pam,12
39186,Very very smart.,andy,3
39187,"Yeah, go away. [Kelly nodding]",pam,5
39190,A bat! Impressive...,dwight,3
39191,Oh it's stinging him! Ow! Ow! [yelling all around the office],andy,11
39192,"[walks into the office with a large, fake mustache on] Good morning Erin, any mustaches? I mean messages?",michael,18
39194,There are many reasons a man would wear a fake mustache to work. [spinning in chair] He is a fan of the outrageous. He loves to surprise! He loves... other things as well.,michael,33
39196,"[shying away] Look, [sighs] It's a pimple Phyllis. Avrile Lavigne gets them all the time and she rocks harder than anyone alive.",michael,22
39198,You mean cancer?,michael,3
39199,"What? No! Wait, no. Definitely not cancer.",pam,7
39200,It's just good to stop a Michael train of thought early before it derails and destroys the entire town.,pam,19
39202,It is?,michael,2
39204,"Just a cold sore, thank you. Phyllis, I don't have acne. I have a cold sore. I don't even have a cold. I don't know how I got it.",michael,29
39206,How?,michael,1
39208,What?,michael,1
39209,"Wait! What you should do, Michael, is have a doctor take a look at it. Because we really don't know what that is.",pam,23
39214,"Michael, have you ever been tested for STDs?",andy,8
39215,Yeah! My last physical when I was forty.,michael,8
39216,"That was like, ten years ago.",jim,6
39217,No! It was like four years ago!,michael,7
39219,"Why at least? If you're guessing forty six just say forty six. [later in his office, places a band-aid over his cold sore]",michael,23
39222,"You know what guys, why don't we just chill out on this herp-chat. Ok? I was an REA in college and I can tell you, number one sexually transmitted disease is ignorance.",andy,32
39226,"How did this happen, how did I get this?",michael,9
39227,"Some eggs can rely dormant in a woman for years, they may not even know they have it.",dwight,18
39228,"You know what, I feel like one of those old timey sailors. With the eye patch. [in pirate voice] It's me own damn fault. Woman in every port.",michael,28
39229,What port? The Jan port. The Holly Por...,dwight,8
39230,Don't even! Holly was clean! Okay? If anything I gave it to her.,michael,13
39231,You may have...,dwight,3
39232,Oh my God! What if I did?,michael,7
39233,"You need to contact Holly! You need to notify her, that she is crawling with herpes.",dwight,16
39234,Okay! You know what? Might! Might be crawling with herpes. I might have gotten it after her.,michael,17
39235,"You need to contact every woman you've been with, and notify them of your herpes infestation. It's the right thing to do.",dwight,22
39236,There's no way I'm gonna do that.,michael,7
39237,Then I will.,dwight,3
39238,[makes grunt in attempt to stop Dwight. Dwight hangs up],michael,10
39239,"No, I'm no doctor, but it seems to me that we all have an obligation to the public health to track down anyone who gives us a disease, inform them of it, and take overwhelming revenge on that person. Again, I'm no doctor. I'm just a normal guy who enjoys revenge.",dwight,51
39241,Hi Donna. It's Michael.,michael,4
39243,"I have a disease, for which there is no known cure, that has been sexually transmitted to me.",michael,18
39245,I can't even say it. H-I...,michael,6
39247,...R-P-E-E-S,michael,1
39249,"No, I am calling to see if you gave me herpes. Because if you did I would be able to avoid a lot of sucky conversations. So you have it right?",michael,31
39251,Does your stupid husband have it?,michael,6
39253,Yes I am telling you you have to get tested for herpes. Good-bye!,michael,13
39254,So long Donna! [Michael hangs up],dwight,6
39255,"Excuse me everyone, can I have your attention please?",andy,9
39257,What do you mean again?,andy,5
39259,Maybe like a year ago...,andy,5
39261,"No, that's...",andy,2
39263,"Everyone, I've noticed that we have not been entirely kind to one of our own, due to stigmas and prejudices.",andy,20
39266,It's the world's only international sport! [sits down],andy,8
39268,No this is Holly.,michael,4
39270,No this is Holly.,michael,4
39272,Busted. So what can I do for you Holly.,michael,9
39274,Oh really? Was anyone killed?,michael,5
39276,Any nuns?,michael,2
39278,[Dwight looks confused to the camera] Were they in the missionary position? [Holly laughs],michael,14
39280,[still on phone with Holly] Do you ever wonder what life would have been like if you hadn't been transferred?,michael,20
39282,"We would have twins. [Dwight points towards the corner of his lip, indicating Michael's 'herpes']",michael,15
39284,Mmhmm!,michael,1
39286,Mhhmm! We would be married.,michael,5
39288,Do what?,michael,2
39290,I don't romanticize th- [Dwight nodding and mouthing 'Yes you do'] No...,michael,12
39292,"He had no arms or legs, he couldn't hear see, or speak... This is how he let a nation.",michael,19
39294,We were more than we were.,michael,6
39296,"Ok, alright I gotta go.",michael,5
39298,[to the camera] He forgot to mention the herpes.,dwight,9
39299,It didn't come up organically.,michael,5
39302,It's nice to see you doing so well.,michael,8
39304,Bringing home the bacon.,michael,4
39306,I don't understand the reference.,dwight,5
39308,"We had to come over right away, it's urgent. Michael has something to tell you. [Michael shushes him]",dwight,18
39310,"[after long wait, to Dwight] Would you excuse us...",michael,9
39311,"Ok I'm gonna head outta here, I know you have a lot to talk about. Ok, is there a, an operating theater that's open to visitors? Never mind I'll find it.",dwight,31
39312,He hasn't changed.,michael,3
39314,Am I the kind of person to misremember our relationship as more than it ever was?,michael,16
39316,What?,michael,1
39318,"So, guys. I've been really bothered by the way certain people are getting treated around here, and I just think as an office we're better than that. Ok, now I'm going to show you a picture of genitalia. [grossed our remarks from around the office as Andy holds p a picture of a nude man]",andy,55
39320,"What, is it because he's black?",andy,6
39321,"Nope, it's because it's genitalia.",jim,5
39322,Perfectly normal genitalia Tuna. Now I'm going to show you another picture of perfectly normal genitalia. [Kevin is grossed out immediately. The office is grossed out],andy,26
39323,Am I blocking anybody? Can everybody see?,jim,7
39324,"It's normal! Big deal! Yeah sure it has some herpes on it, but you know what? It's just as normal as anyone else's.",andy,23
39326,"Well, there was a little bit of a learning curve in the conversation department, but between the sheets we were like Jordan and Pippin!",michael,24
39328,Because we work together.,michael,4
39330,Am I the princess?,michael,4
39332,"[sighs] Ok, so I'm the guy at the station.",michael,9
39339,I have herpes.,michael,3
39340,I used to think that she was the one. Or at least A the one. And if I called that one so wrong...,michael,23
39341,"Herpes, like all STDS, is a consequence of sex. Can anyone else name any other consequences?",andy,16
39343,[writing on board] Ok I guess I can make a pros column. Feels...,andy,13
39346,"Express love, magical.",andy,3
39348,"Umm, ok is that different from feels unbelievable?",andy,8
39350,Then I will write it down.,andy,6
39352,"I actually had that down in the cons column, but...",andy,10
39354,"Ok, umm. I'll move that. Thrill of risk.",andy,8
39356,Yes! Thank you! Such as?,andy,5
39358,"Yes, unplanned pregnancy.",andy,3
39361,Hey! Our baby was not a mistake. She was a surprise.,pam,11
39362,Good!,jim,1
39365,"Ok, unplanned pregnancy, going in the pros column.",andy,8
39366,"Next stop is Helene. You're gonna wanna make a left on Willow, which is a little ways away, uh. I'll remind you.",dwight,22
39367,"You know, I don't know if I trust Jan's judgment. She...",michael,11
39368,Jan knows paper.,dwight,3
39369,"No, I'm not talking about paper. Relationships, they have the ability to point out if the man is making a bigger deal out of something that is really there.",michael,29
39370,"Wait, what Holly said?",dwight,4
39371,"Yes, I don't...",michael,3
39372,Forget it Michael! Today is about herpes.,dwight,7
39373,"I know, I know.",michael,4
39374,"Who gave it to you, who has it, and who is going to pay.",dwight,14
39375,Got it.,michael,2
39376,"TO answer your question about Jan, no. Jan is insane. Why do you think I got- LEFT, WILLOW NOW!",dwight,19
39377,I'M TRYING! GOD!,michael,3
39378,[walks into park with Dwight] Hi stranger! Long time!,michael,9
39380,I'm Michael. We dated for a while.,michael,7
39383,"Oh hey! Dwight, would you take my grandmother for a walk while I talk to Helene?",michael,16
39384,Come on old lady. Let's go.,dwight,6
39386,Come on.,dwight,2
39387,Who can tell me what the safest form of sex is?,andy,11
39389,"Incorrect, the only true form of safe sex, ok? Abstinence.",andy,10
39391,I just thought I'd bring it up in case someone in here was practicing abstinence. That's all.  Anybody?,andy,19
39392,Andy that's way too personal of a question.,pam,8
39393,"Well someone could answer if they want to. [looks at Erin hopefully] Ok, in that case I will now show you how to put this condom on... using this pencil. [Stanley laughs]",andy,32
39394,What?,andy,1
39396,"Well I'm not gonna use my penis, Oscar! It's not exactly hard right now anyway.",andy,15
39398,I'm doing this for you Meredith!,andy,6
39400,Well did you h- di- GAH! Does no one appreciate what I'm doing right now?! [throws pizza box at painting and leaves],andy,22
39402,Did I make more of what we had then what was really there?,michael,13
39404,"Just a quirky indie movie weird sort of thing, breaking all the rules. But had to end, because the summer was over. For you...",michael,24
39406,Jerk. [walks off],michael,3
39407,Michael! [attempting to get out of the car on the side in which Michael parked too close to a bush. Michael ignores him and walks into a building.],dwight,28
39409,"Real entertainers, like Billy Joel.",michael,5
39411,"Carroll, how are you?",michael,4
39413,"I'm great! I saw your-your sign outside. And I decided, I'm going to pull in, and maybe buy a house from her.",michael,22
39415,No.,michael,1
39417,Weird...,michael,1
39419,He sounds like a nice guy.,michael,6
39420,"I don't know, I mean people were being really mean to Meredith.",andy,12
39422,How is that relevant to anything?,andy,6
39424,The only reason I said that is because you asked me so politely! It was very difficult for me to say no.,andy,22
39426,Oh wow another living room!,michael,5
39428,"You put the TV here, you put the family over here.",michael,11
39430,Someone told me that I romanticize relationships,michael,7
39432,I have herpes.,michael,3
39434,"I just found out today. It's, uh, right there.",michael,9
39436,"Mmhmm, I'm sorry.",michael,3
39438,I'm between specialists right now.,michael,5
39440,Well I believe in love at first sight.,michael,8
39442,"I knew what I was thinking at the time, but right now it just seems ridiculous.",michael,16
