id	label	alpha	text
30558	0	a	stop saying my name . 
30559	0	a	thank you , erin . 
30560	4	a	but have you ever actually seen him yourself ? 
30561	0	a	erin , come- come on . you know i've been talking to david wallace . 
30562	1	a	 operation phoenix is a go . just get the car ready . 
30563	0	a	yeah , i know . 
30564	2	a	hey . 
30565	4	a	david , what are you doing here ? 
30566	0	a	what ? thought i heard my name . what ? i'm the new manager ? 
30567	0	a	but it's- it is- it is me ? right ? 
30568	0	a	what ? 
30569	0	a	oh my god ! 
30570	0	a	wow . from janitor to manager ? 
30571	0	a	that's quite a cinderella story . from m-o-p to m-v-p . 
30572	0	a	from total loss to total boss , i mean-
30573	0	a	i was so looking forward to that and it did not . . . go as i thought it would . 
30574	0	a	guess i'd better take off these dirty rags . figure out how to be a manager of this place . 
30575	2	a	perhaps your year of experience managing this branch will come in handy . 
30576	0	a	gosh , i hope so . 
30577	0	a	looks like i might get my delicious moment after all . 
30578	0	a	it would be rude of me not to let you say whatever's on your mind . 
30579	0	a	no . 
30580	0	a	do not bring shakespeare into this . how dare you play the bard card ? 
30581	0	a	i just want one mother delicious moment . is that too much to ask ? 
30582	0	a	if i were to hire you back . if . what do you think you would do well ? 
30583	0	a	all right , you sly bastard . when can you start ? 
30584	0	a	gymnasts ? you're going to seek out uneducated gymnasts ? 
30585	0	a	mm . mm-hmm . 
30586	1	a	hello . 
30587	1	a	they're testing it now . 
30588	1	a	seventy-two hours . 
30589	1	a	yes . 
30590	1	a	how was my summer ? it was pretty mixed . i invented a new power drink made out of beet runoff . mmm , mmm ! so that's really good . but i got some disappointing medical news . 
30591	4	a	for us , um , nothing new , really the kids are great . 
30592	2	a	you are really good at modesty . she's a genius . she painted this incredible mural in the kids' room . there's a hippo leading a parade of 500 children'
30593	4	a	kay , well , you had that interesting thing . 
30594	2	a	oh , yeah
30595	4	a	yes , jim's friend is starting anew company based on this idea jim had when they were back in college . 
30596	2	a	its sports marketing basically . but the athletes are partners . 
30597	4	a	and he wanted jim to be a part of it too . 
30598	2	a	in philly , so , that doesn't really work for the family . watch this guy make a billion dollars off my idea . 
30599	4	a	he said if it takes off he's gonna buy us a new car . 
30600	2	a	an altima or better . 
30601	4	a	and that was our summer . 
30602	2	a	we good ? 
30603	4	a	don't you guys have everything . i mean , its just a paper company . 
30604	4	a	oh , yeah , because we were kind of dramatic in the beginning . well i don't think anything's gonna change in our lives now . with work and two kids there's just-nothing interesting is going to happen for us in a long , long time . 
30605	2	a	no , pete is not the new jim . the only we have in common is that neither of us wants to sit on meredith's face . and if that makes him the new jim , then every human being in the world is the new jim . 
30606	0	a	hey ! wow , i thought about this place a lot when i was on solo . three days on a mountain , it'll change you . the things we think we need . clocks , yeah right ! 
30607	0	a	what're you still doing here ? 
30608	0	a	you know i had this really funny dream during outward bound that you died . 
30609	0	a	see me in my office later . the new guys , alright . it's clark and , um'
30610	0	a	in outward bound it was all about nicknames . they called me iceman . you will be called plop . 
30611	0	a	cause you're always taking dumps . 
30612	0	a	come on , everybody defecates . relax , plop . and you will be called fart cause you fart all the time . 
30613	0	a	no , dwight jr . infinitely better . you guys look exactly alike . dwight go stand next to him . this is insane . 
30614	1	a	i don't see it . 
30615	0	a	whoa ! mind blown . it's like father and son ! dwight , you cool if we call him dwight jr ? 
30616	1	a	yes , yes i am . 
30617	0	a	dwight , jr ! 
30618	1	a	in a way it's like i have a son . and who knows ? maybe someday they'll hire someone who looks like a younger version of him . and then i'll have a grandson . 
30619	0	a	david , outward bound was incredible . i was the best at slack lining , i ate a worm . 
30620	0	a	yeah , i gotta go david . why is nellie still here ? 
30621	0	a	mm , then i will make up a cause . 
30622	0	a	then forget i just told you that . 
30623	0	a	now i know why michael hated you so much . 
30624	1	a	good boy , getting big and strong . snack foods ! 
30625	1	a	ah , humor . i have it too . i have a couple tickets to the slayer concert 10 months from now . you interested ? 
30626	1	a	well , we're both just kinda learning as we go , aren't we ? 
30627	1	a	just how this going to be , you know ? you have a beautiful round head . 
30628	1	a	so what kind of farming you into , huh ? you more of a fruit man or a root man ? 
30629	1	a	spoken like a true root man . 
30630	1	a	my calls ? 
30631	1	a	you want a list of my clients ? you want my leads ? 
30632	1	a	ok
30633	1	a	with my leads and stuff like that ? 
30634	1	a	cause you're interested in going into sales ? 
30635	1	a	wow , that's great . that's great . ok , good , let's talk about that , ok ? 
30636	1	a	you're not getting my clients ! nice try . 
30637	1	a	paranoid ? i'm not familiar with the word . and i really don't have time to learn new words right now , ok ? a pudgy 22-year-old is trying to take my job . 
30638	1	a	jim , get ready for the battle of your life . 
30639	2	a	done . explain . 
30640	1	a	the new guys . dwight jr is after my job . yeah . there is a shark hiding inside that adorable little cherub . 
30641	2	a	oh , now i get what pete was talking about at the sales meeting yesterday . 
30642	1	a	wait , sales'what sales meeting ? 
30643	2	a	the new guys called one . 
30644	1	a	the new guys called a sales meeting ? 
30645	2	a	clark ended the whole thing with a karate demonstration . did you know there was a belt above black ? 
30646	1	a	there's no belt above black . is there a belt above black ? 
30647	2	a	you should ask him . it's a color you would never expect . too easy . 
30648	0	a	i wanted to talk to you about our working relationship this year . it's going to be terrible . 
30649	0	a	no i'm going to make sure that it is . and if it isn't , i'm going to take immediate action to rectify that . now , i don't like to throw around the b-word , but i'm going to be a huge bitch to you . 
30650	0	a	now this is called slack lining . 
30651	0	a	i set up the old slack line to teach the office the skills of focus and discipline . or in the case of certain individuals , the skills of humiliation and looking really dumb . 
30652	0	a	if you make it all the way across , your confidence will soar . but , if you toby out , then you'll feel like a real nellie . how about a hand , screw those guys . now , these are my actual outward bound counselors , rafe and feather . 
30653	0	a	that's me . the powder is for your protection , feather has permanent athlete's foot . feather , show them how you dance upon the line of slack . 
30654	2	a	you a sports fan ? 
30655	2	a	oh . any team sports ? 
30656	2	a	phillies fan , though , right ? 
30657	2	a	no , like baseball . a baseball team . 
30658	2	a	ok . good talk . 
30659	2	a	i have nothing in common with plop . 
30660	0	a	all right , who's next ? nellie ? 
30661	0	a	nonsense . get up here . 
30662	0	a	come on . uh , are you gonna wear your heels ? 
30663	0	a	ok , sure . there ya go . atta girl . hey , alright . whoa ! you suck . alright , who's next ? darryl ? 
30664	0	a	dwight jr ? this looks like your speed . 
30665	0	a	yeah , come on . get up here . just hop on up . 
30666	0	a	focus on the horizon . whoa ! look at this guy . 
30667	0	a	hey , yes . 
30668	1	a	boo , unimpressed . it's a tightrope for babies . boo ! 
30669	0	a	alright . let me show you how a real man walks across a flaccid cord . 
30670	0	a	ooh ! who ordered the hot apple fail ? 
30671	1	a	ok , i am just getting started , ok ? 
30672	0	a	well it's official . old dwight is lame and new dwight is cool . 
30673	1	a	 that's not true . just give me another chance . 
30674	1	a	what ? 
30675	1	a	this is a stupid activity . i would be embarrassed to be good at it . idiots . 
30676	1	a	slack lining , please . untie that rope , give it to a couple of pig-tailed school girls , let them start jumping with it while chanting a rhyme and giggling about boys . doesn't seem so macho now , does it ? it's a jump rope ! 
30677	4	a	dwight ! 
30678	1	a	pam ? hey come up here , up the ladder . come on . 
30679	4	a	 what are you doing ? 
30680	1	a	come here , i'll show you . 
30681	2	a	oh , come on , pete ! god , that's just sad . if he doesn't watch himself , he's gonna be here for years , doing nothing . wow , maybe pete is the new jim . 
30682	1	a	do you see how the trapeze completely surrounds the wire ? that means it's literally impossible for anyone to fall off . so you will merely sit below and be my counterweight as i pedal across the parking lot to that telephone pole . 
30683	4	a	i will ? 
30684	1	a	you will . yeah we weigh about the same , wouldn't you say ? 
30685	4	a	sure , if you weigh 105 pounds . 
30686	1	a	so you'll do it ? 
30687	4	a	no . 
30688	1	a	come on , this will be the only thrill of your boring life . 
30689	4	a	dwight , you may find this hard to believe , but i love my boring life . 
30690	1	a	come on . 
30691	4	a	exactly the way it is . 
30692	1	a	no , pam . 
30693	4	a	yes , and there's nothing you could say that would get me to run the slightest risk of losing it . 
30694	1	a	please ? please , pam ? 
30695	4	a	find someone else , i don't know . ask phyllis . 
30696	1	a	i can't use phyllis . are you kidding me ? the moment she steps off this bar i'll be launched into space . god , you're so insensitive . 
30697	4	a	you ready ? 
30698	2	a	yeah . you know what ? i'll meet you down there . just gotta make a quick call . 
30699	4	a	kay . 
30700	1	a	ok . oh , god . 
30701	1	a	attention , employees of dunder mifflin . everyone thinks the new guys are so cool cause they can slack line . boo . hey clark , this is what a areal salesman looks like . they say that you only live once and i'm about to prove it . dwight schrute ! 
30702	2	a	hey , man . it's halpert . did you go to the other guy yet ? great , don't . i'm in . yeah , yep , i'm all in . ok , talk to you soon . bye . yeah ! 
30703	1	a	woo ! ahh ! ! 
30704	0	a	there are two things that i am passionate about . recycling and revenge . 
30705	4	a	 the building's custodian is on vacation for the month and dwight is too cheap to hire a replacement . so , instead , we're living in filth . but , not for long . because i have created the chore wheel . 
30706	4	a	well , it doesn't spin . we'll just move the wheel one notch each morning and' you see what chore you get that day . 
30707	4	a	no , i'm familiar with spinning . it's just that wouldn't work with a chore wheel because people might get the same chore-
30708	0	a	 bugh , boring . all she talks about is chores . 
30709	2	a	 spinning would be more fun . 
30710	4	a	 'kay . 
30711	4	a	yes , you clean all the mugs in the sink . 
30712	4	a	i don't think you guys understand why we're doing this . it's-
30713	4	a	 the tiny wheel actually does have chores . it's so cute no one seems to mind . 
30714	4	a	 toilets ! 
30715	4	a	 thanks , mom ! 
30716	2	a	 a banana ? 
30717	4	a	yeah . i'm afraid he's only gonna have hot dogs . 
30718	2	a	oh , come on . not even roy will have hot dogs at his wedding . 
30719	4	a	planned a wedding with him . he wanted hot dogs . 
